Stat-Xplore

"Population Estimates"
"National - Regional - LAs by Year by Age"
"Counting: Population"

Filters:
"Default Summation","Population"
"Age","0-4"

"Measures","Age","National - Regional - LAs","Year","Count",
"Population","0-4","E09000003","Mid-2020",26103
"Population","0-4","E09000004","Mid-2019",15785
"Population","0-4","E09000004","Mid-2020",15633
"Population","0-4","E09000005","Mid-2019",24046
"Population","0-4","E09000005","Mid-2020",23790
"Population","0-4","E09000006","Mid-2019",21068
"Population","0-4","E09000006","Mid-2020",20708
"Population","0-4","E09000008","Mid-2019",27681
"Population","0-4","E09000008","Mid-2020",27372
"Population","0-4","E09000009","Mid-2019",24304
"Population","0-4","E09000009","Mid-2020",23652
"Population","0-4","E09000010","Mid-2019",23867
"Population","0-4","E09000010","Mid-2020",23300
"Population","0-4","E09000011","Mid-2019",21499
"Population","0-4","E09000011","Mid-2020",21016
"Population","0-4","E09000015","Mid-2019",17842
"Population","0-4","E09000015","Mid-2020",17832
"Population","0-4","E09000016","Mid-2019",17367
"Population","0-4","E09000016","Mid-2020",17167
"Population","0-4","E09000017","Mid-2019",22102
"Population","0-4","E09000017","Mid-2020",21569
"Population","0-4","E09000018","Mid-2019",19922
"Population","0-4","E09000018","Mid-2020",19526
"Population","0-4","E09000021","Mid-2019",11065
"Population","0-4","E09000021","Mid-2020",10700
"Population","0-4","E09000024","Mid-2019",14660
"Population","0-4","E09000024","Mid-2020",14413
"Population","0-4","E09000026","Mid-2019",22507
"Population","0-4","E09000026","Mid-2020",22342
"Population","0-4","E09000027","Mid-2019",12401
"Population","0-4","E09000027","Mid-2020",11800
"Population","0-4","E09000029","Mid-2019",13519
"Population","0-4","E09000029","Mid-2020",13266
"Population","0-4","E09000031","Mid-2019",21564
"Population","0-4","E09000031","Mid-2020",21329
"Population","0-4","E06000036","Mid-2019",7267
"Population","0-4","E06000036","Mid-2020",7291
"Population","0-4","E06000043","Mid-2019",13331
"Population","0-4","E06000043","Mid-2020",12987
"Population","0-4","E06000060","Mid-2019",32239
"Population","0-4","E06000060","Mid-2020",31715
"Population","0-4","E06000046","Mid-2019",6220
"Population","0-4","E06000046","Mid-2020",5891
"Population","0-4","E06000035","Mid-2019",18326
"Population","0-4","E06000035","Mid-2020",18085
"Population","0-4","E06000042","Mid-2019",18676
"Population","0-4","E06000042","Mid-2020",18180
"Population","0-4","E06000044","Mid-2019",12212
"Population","0-4","E06000044","Mid-2020",11839
"Population","0-4","E06000038","Mid-2019",11289
"Population","0-4","E06000038","Mid-2020",11096
"Population","0-4","E06000039","Mid-2019",12654
"Population","0-4","E06000039","Mid-2020",12415
"Population","0-4","E06000045","Mid-2019",15396
"Population","0-4","E06000045","Mid-2020",14941
"Population","0-4","E06000037","Mid-2019",8801
"Population","0-4","E06000037","Mid-2020",8559
"Population","0-4","E06000040","Mid-2019",8615
"Population","0-4","E06000040","Mid-2020",8383
"Population","0-4","E06000041","Mid-2019",9901
"Population","0-4","E06000041","Mid-2020",9912
"Population","0-4","E07000061","Mid-2019",5274
"Population","0-4","E07000061","Mid-2020",5017
"Population","0-4","E07000062","Mid-2019",5269
"Population","0-4","E07000062","Mid-2020",5171
"Population","0-4","E07000063","Mid-2019",4745
"Population","0-4","E07000063","Mid-2020",4602
"Population","0-4","E07000064","Mid-2019",3833
"Population","0-4","E07000064","Mid-2020",3776
"Population","0-4","E07000065","Mid-2019",7470
"Population","0-4","E07000065","Mid-2020",7368
"Population","0-4","E07000084","Mid-2019",10559
"Population","0-4","E07000084","Mid-2020",10583
"Population","0-4","E07000085","Mid-2019",5934
"Population","0-4","E07000085","Mid-2020",5982
"Population","0-4","E07000086","Mid-2019",7481
"Population","0-4","E07000086","Mid-2020",7488
"Population","0-4","E07000087","Mid-2019",5407
"Population","0-4","E07000087","Mid-2020",5257
"Population","0-4","E07000088","Mid-2019",4530
"Population","0-4","E07000088","Mid-2020",4448
"Population","0-4","E07000089","Mid-2019",5403
"Population","0-4","E07000089","Mid-2020",5239
"Population","0-4","E07000090","Mid-2019",6562
"Population","0-4","E07000090","Mid-2020",6400
"Population","0-4","E07000091","Mid-2019",7732
"Population","0-4","E07000091","Mid-2020",7471
"Population","0-4","E07000092","Mid-2019",6409
"Population","0-4","E07000092","Mid-2020",6237
"Population","0-4","E07000093","Mid-2019",7071
"Population","0-4","E07000093","Mid-2020",7047
"Population","0-4","E07000094","Mid-2019",6157
"Population","0-4","E07000094","Mid-2020",6041
"Population","0-4","E07000105","Mid-2019",7924
"Population","0-4","E07000105","Mid-2020",7790
"Population","0-4","E07000106","Mid-2019",7232
"Population","0-4","E07000106","Mid-2020",7155
"Population","0-4","E07000107","Mid-2019",8349
"Population","0-4","E07000107","Mid-2020",8432
"Population","0-4","E07000108","Mid-2019",5934
"Population","0-4","E07000108","Mid-2020",5834
"Population","0-4","E07000112","Mid-2019",5378
"Population","0-4","E07000112","Mid-2020",5306
"Population","0-4","E07000109","Mid-2019",7055
"Population","0-4","E07000109","Mid-2020",6926
"Population","0-4","E07000110","Mid-2019",10694
"Population","0-4","E07000110","Mid-2020",10473
"Population","0-4","E07000111","Mid-2019",6978
"Population","0-4","E07000111","Mid-2020",6811
"Population","0-4","E07000113","Mid-2019",9188
"Population","0-4","E07000113","Mid-2020",9162
"Population","0-4","E07000114","Mid-2019",7877
"Population","0-4","E07000114","Mid-2020",7648
"Population","0-4","E07000115","Mid-2019",7882
"Population","0-4","E07000115","Mid-2020",7735
"Population","0-4","E07000116","Mid-2019",6388
"Population","0-4","E07000116","Mid-2020",6265
"Population","0-4","E07000177","Mid-2019",9489
"Population","0-4","E07000177","Mid-2020",9570
"Population","0-4","E07000178","Mid-2019",8178
"Population","0-4","E07000178","Mid-2020",7956
"Population","0-4","E07000179","Mid-2019",7991
"Population","0-4","E07000179","Mid-2020",7974
"Population","0-4","E07000180","Mid-2019",7992
"Population","0-4","E07000180","Mid-2020",7960
"Population","0-4","E07000181","Mid-2019",5782
"Population","0-4","E07000181","Mid-2020",5756
"Population","0-4","E07000207","Mid-2019",8878
"Population","0-4","E07000207","Mid-2020",8698
"Population","0-4","E07000208","Mid-2019",5066
"Population","0-4","E07000208","Mid-2020",4947
"Population","0-4","E07000209","Mid-2019",7233
"Population","0-4","E07000209","Mid-2020",7183
"Population","0-4","E07000210","Mid-2019",4163
"Population","0-4","E07000210","Mid-2020",4047
"Population","0-4","E07000211","Mid-2019",9430
"Population","0-4","E07000211","Mid-2020",9161
"Population","0-4","E07000212","Mid-2019",4981
"Population","0-4","E07000212","Mid-2020",4903
"Population","0-4","E07000213","Mid-2019",6279
"Population","0-4","E07000213","Mid-2020",6192
"Population","0-4","E07000214","Mid-2019",4782
"Population","0-4","E07000214","Mid-2020",4664
"Population","0-4","E07000215","Mid-2019",5111
"Population","0-4","E07000215","Mid-2020",5054
"Population","0-4","E07000216","Mid-2019",6892
"Population","0-4","E07000216","Mid-2020",6739
"Population","0-4","E07000217","Mid-2019",6631
"Population","0-4","E07000217","Mid-2020",6407
"Population","0-4","E07000223","Mid-2019",3544
"Population","0-4","E07000223","Mid-2020",3356
"Population","0-4","E07000224","Mid-2019",7713
"Population","0-4","E07000224","Mid-2020",7533
"Population","0-4","E07000225","Mid-2019",5616
"Population","0-4","E07000225","Mid-2020",5496
"Population","0-4","E07000226","Mid-2019",7829
"Population","0-4","E07000226","Mid-2020",7764
"Population","0-4","E07000227","Mid-2019",7276
"Population","0-4","E07000227","Mid-2020",7333
"Population","0-4","E07000228","Mid-2019",8437
"Population","0-4","E07000228","Mid-2020",8382
"Population","0-4","E07000229","Mid-2019",5744
"Population","0-4","E07000229","Mid-2020",5556
"Population","0-4","E06000022","Mid-2019",9314
"Population","0-4","E06000022","Mid-2020",9333
"Population","0-4","E06000058","Mid-2019",20275
"Population","0-4","E06000058","Mid-2020",19750
"Population","0-4","E06000023","Mid-2019",28366
"Population","0-4","E06000023","Mid-2020",27646
"Population","0-4","E06000052","Mid-2019",27683
"Population","0-4","E06000052","Mid-2020",26912
"Population","0-4","E06000059","Mid-2019",15875
"Population","0-4","E06000059","Mid-2020",15482
"Population","0-4","E06000053","Mid-2019",92
"Population","0-4","E06000053","Mid-2020",71
"Population","0-4","E06000024","Mid-2019",11317
"Population","0-4","E06000024","Mid-2020",11087
"Population","0-4","E06000026","Mid-2019",14630
"Population","0-4","E06000026","Mid-2020",14232
"Population","0-4","E06000025","Mid-2019",16303
"Population","0-4","E06000025","Mid-2020",16253
"Population","0-4","E06000030","Mid-2019",14152
"Population","0-4","E06000030","Mid-2020",13815
