"Population","5-9","E08000033","Mid-2020",13478
"Population","5-9","E08000034","Mid-2019",29272
"Population","5-9","E08000034","Mid-2020",29227
"Population","5-9","E08000035","Mid-2019",50443
"Population","5-9","E08000035","Mid-2020",50607
"Population","5-9","E08000036","Mid-2019",21731
"Population","5-9","E08000036","Mid-2020",21923
"Population","5-9","E06000015","Mid-2019",17722
"Population","5-9","E06000015","Mid-2020",17468
"Population","5-9","E06000016","Mid-2019",24703
"Population","5-9","E06000016","Mid-2020",24955
"Population","5-9","E06000061","Mid-2019",23618
"Population","5-9","E06000061","Mid-2020",23599
"Population","5-9","E06000018","Mid-2019",20445
"Population","5-9","E06000018","Mid-2020",20583
"Population","5-9","E06000017","Mid-2019",2011
"Population","5-9","E06000017","Mid-2020",1985
"Population","5-9","E06000062","Mid-2019",27321
"Population","5-9","E06000062","Mid-2020",27373
"Population","5-9","E07000032","Mid-2019",7101
"Population","5-9","E07000032","Mid-2020",6995
"Population","5-9","E07000033","Mid-2019",4608
"Population","5-9","E07000033","Mid-2020",4667
"Population","5-9","E07000034","Mid-2019",5943
"Population","5-9","E07000034","Mid-2020",5831
"Population","5-9","E07000035","Mid-2019",3391
"Population","5-9","E07000035","Mid-2020",3382
"Population","5-9","E07000036","Mid-2019",6880
"Population","5-9","E07000036","Mid-2020",6777
"Population","5-9","E07000037","Mid-2019",5030
"Population","5-9","E07000037","Mid-2020",4929
"Population","5-9","E07000038","Mid-2019",5404
"Population","5-9","E07000038","Mid-2020",5415
"Population","5-9","E07000039","Mid-2019",6492
"Population","5-9","E07000039","Mid-2020",6596
"Population","5-9","E07000129","Mid-2019",6261
"Population","5-9","E07000129","Mid-2020",6273
"Population","5-9","E07000130","Mid-2019",10337
"Population","5-9","E07000130","Mid-2020",10444
"Population","5-9","E07000131","Mid-2019",5469
"Population","5-9","E07000131","Mid-2020",5498
"Population","5-9","E07000132","Mid-2019",6640
"Population","5-9","E07000132","Mid-2020",6673
"Population","5-9","E07000133","Mid-2019",2963
"Population","5-9","E07000133","Mid-2020",2925
"Population","5-9","E07000134","Mid-2019",6030
"Population","5-9","E07000134","Mid-2020",6081
"Population","5-9","E07000135","Mid-2019",3448
"Population","5-9","E07000135","Mid-2020",3508
"Population","5-9","E07000136","Mid-2019",4664
"Population","5-9","E07000136","Mid-2020",4779
"Population","5-9","E07000137","Mid-2019",7055
"Population","5-9","E07000137","Mid-2020",6996
"Population","5-9","E07000138","Mid-2019",5329
"Population","5-9","E07000138","Mid-2020",5477
"Population","5-9","E07000139","Mid-2019",6752
"Population","5-9","E07000139","Mid-2020",6829
"Population","5-9","E07000140","Mid-2019",5573
"Population","5-9","E07000140","Mid-2020",5645
"Population","5-9","E07000141","Mid-2019",8570
"Population","5-9","E07000141","Mid-2020",8682
"Population","5-9","E07000142","Mid-2019",5420
"Population","5-9","E07000142","Mid-2020",5471
"Population","5-9","E07000170","Mid-2019",8031
"Population","5-9","E07000170","Mid-2020",8054
"Population","5-9","E07000171","Mid-2019",6932
"Population","5-9","E07000171","Mid-2020",7034
"Population","5-9","E07000172","Mid-2019",6484
"Population","5-9","E07000172","Mid-2020",6374
"Population","5-9","E07000173","Mid-2019",6859
"Population","5-9","E07000173","Mid-2020",6823
"Population","5-9","E07000174","Mid-2019",6920
"Population","5-9","E07000174","Mid-2020",6921
"Population","5-9","E07000175","Mid-2019",7315
"Population","5-9","E07000175","Mid-2020",7234
"Population","5-9","E07000176","Mid-2019",7213
"Population","5-9","E07000176","Mid-2020",7109
"Population","5-9","E06000019","Mid-2019",10753
"Population","5-9","E06000019","Mid-2020",10626
"Population","5-9","E06000051","Mid-2019",16913
"Population","5-9","E06000051","Mid-2020",16657
"Population","5-9","E06000021","Mid-2019",17457
"Population","5-9","E06000021","Mid-2020",17595
"Population","5-9","E06000020","Mid-2019",12397
"Population","5-9","E06000020","Mid-2020",12287
"Population","5-9","E07000192","Mid-2019",5793
"Population","5-9","E07000192","Mid-2020",5776
"Population","5-9","E07000193","Mid-2019",7665
"Population","5-9","E07000193","Mid-2020",7717
"Population","5-9","E07000194","Mid-2019",5805
"Population","5-9","E07000194","Mid-2020",5773
"Population","5-9","E07000195","Mid-2019",6750
"Population","5-9","E07000195","Mid-2020",6726
"Population","5-9","E07000196","Mid-2019",5613
"Population","5-9","E07000196","Mid-2020",5619
"Population","5-9","E07000197","Mid-2019",7484
"Population","5-9","E07000197","Mid-2020",7512
"Population","5-9","E07000198","Mid-2019",5076
"Population","5-9","E07000198","Mid-2020",4949
"Population","5-9","E07000199","Mid-2019",4778
"Population","5-9","E07000199","Mid-2020",4700
"Population","5-9","E07000218","Mid-2019",3792
"Population","5-9","E07000218","Mid-2020",3712
"Population","5-9","E07000219","Mid-2019",8303
"Population","5-9","E07000219","Mid-2020",8220
"Population","5-9","E07000220","Mid-2019",7114
"Population","5-9","E07000220","Mid-2020",7299
"Population","5-9","E07000221","Mid-2019",6883
"Population","5-9","E07000221","Mid-2020",7083
"Population","5-9","E07000222","Mid-2019",7959
"Population","5-9","E07000222","Mid-2020",8052
"Population","5-9","E08000025","Mid-2019",82830
"Population","5-9","E08000025","Mid-2020",82950
"Population","5-9","E08000026","Mid-2019",24304
"Population","5-9","E08000026","Mid-2020",24350
"Population","5-9","E08000027","Mid-2019",20248
"Population","5-9","E08000027","Mid-2020",20128
"Population","5-9","E08000028","Mid-2019",24257
"Population","5-9","E08000028","Mid-2020",24358
"Population","5-9","E08000029","Mid-2019",13986
"Population","5-9","E08000029","Mid-2020",14145
"Population","5-9","E08000030","Mid-2019",19992
"Population","5-9","E08000030","Mid-2020",20105
"Population","5-9","E08000031","Mid-2019",18868
"Population","5-9","E08000031","Mid-2020",19058
"Population","5-9","E07000234","Mid-2019",5973
"Population","5-9","E07000234","Mid-2020",6014
"Population","5-9","E07000235","Mid-2019",4075
"Population","5-9","E07000235","Mid-2020",4122
"Population","5-9","E07000236","Mid-2019",5573
"Population","5-9","E07000236","Mid-2020",5593
"Population","5-9","E07000237","Mid-2019",6038
"Population","5-9","E07000237","Mid-2020",5940
"Population","5-9","E07000238","Mid-2019",7204
"Population","5-9","E07000238","Mid-2020",7380
"Population","5-9","E07000239","Mid-2019",5792
"Population","5-9","E07000239","Mid-2020",5771
"Population","5-9","E06000055","Mid-2019",11877
"Population","5-9","E06000055","Mid-2020",11961
"Population","5-9","E06000056","Mid-2019",18891
"Population","5-9","E06000056","Mid-2020",19331
"Population","5-9","E06000032","Mid-2019",17190
"Population","5-9","E06000032","Mid-2020",17510
"Population","5-9","E06000031","Mid-2019",16152
"Population","5-9","E06000031","Mid-2020",16497
"Population","5-9","E06000033","Mid-2019",11704
"Population","5-9","E06000033","Mid-2020",11601
"Population","5-9","E06000034","Mid-2019",13148
"Population","5-9","E06000034","Mid-2020",13530
"Population","5-9","E07000008","Mid-2019",7135
"Population","5-9","E07000008","Mid-2020",7146
"Population","5-9","E07000009","Mid-2019",5964
"Population","5-9","E07000009","Mid-2020",5808
"Population","5-9","E07000010","Mid-2019",6050
"Population","5-9","E07000010","Mid-2020",6162
"Population","5-9","E07000011","Mid-2019",10814
"Population","5-9","E07000011","Mid-2020",10860
"Population","5-9","E07000012","Mid-2019",10495
"Population","5-9","E07000012","Mid-2020",10589
"Population","5-9","E07000066","Mid-2019",12757
"Population","5-9","E07000066","Mid-2020",12899
"Population","5-9","E07000067","Mid-2019",9470
"Population","5-9","E07000067","Mid-2020",9221
"Population","5-9","E07000068","Mid-2019",4496
"Population","5-9","E07000068","Mid-2020",4603
"Population","5-9","E07000069","Mid-2019",5005
"Population","5-9","E07000069","Mid-2020",5067
"Population","5-9","E07000070","Mid-2019",11045
"Population","5-9","E07000070","Mid-2020",11042
"Population","5-9","E07000071","Mid-2019",12202
"Population","5-9","E07000071","Mid-2020",12238
"Population","5-9","E07000072","Mid-2019",8006
"Population","5-9","E07000072","Mid-2020",8006
"Population","5-9","E07000073","Mid-2019",6699
"Population","5-9","E07000073","Mid-2020",6844
"Population","5-9","E07000074","Mid-2019",3409
"Population","5-9","E07000074","Mid-2020",3423
"Population","5-9","E07000075","Mid-2019",4822
"Population","5-9","E07000075","Mid-2020",4747
"Population","5-9","E07000076","Mid-2019",7939
"Population","5-9","E07000076","Mid-2020",8034
"Population","5-9","E07000077","Mid-2019",5917
"Population","5-9","E07000077","Mid-2020",6000
"Population","5-9","E07000095","Mid-2019",6436
"Population","5-9","E07000095","Mid-2020",6490
"Population","5-9","E07000096","Mid-2019",10442
"Population","5-9","E07000096","Mid-2020",10292
"Population","5-9","E07000242","Mid-2019",9524
"Population","5-9","E07000242","Mid-2020",9469
"Population","5-9","E07000098","Mid-2019",7283
"Population","5-9","E07000098","Mid-2020",7322
"Population","5-9","E07000099","Mid-2019",8796
"Population","5-9","E07000099","Mid-2020",8543
"Population","5-9","E07000240","Mid-2019",10994
"Population","5-9","E07000240","Mid-2020",10842
"Population","5-9","E07000243","Mid-2019",6136
"Population","5-9","E07000243","Mid-2020",6067
"Population","5-9","E07000102","Mid-2019",6353
"Population","5-9","E07000102","Mid-2020",6237
"Population","5-9","E07000103","Mid-2019",7027
"Population","5-9","E07000103","Mid-2020",7018
"Population","5-9","E07000241","Mid-2019",7854
"Population","5-9","E07000241","Mid-2020",7873
"Population","5-9","E07000143","Mid-2019",8047
"Population","5-9","E07000143","Mid-2020",8102
"Population","5-9","E07000144","Mid-2019",7001
"Population","5-9","E07000144","Mid-2020",7052
"Population","5-9","E07000145","Mid-2019",5787
"Population","5-9","E07000145","Mid-2020",5630
"Population","5-9","E07000146","Mid-2019",8870
"Population","5-9","E07000146","Mid-2020",8964
"Population","5-9","E07000147","Mid-2019",4793
"Population","5-9","E07000147","Mid-2020",4696
"Population","5-9","E07000148","Mid-2019",7913
"Population","5-9","E07000148","Mid-2020",7764
"Population","5-9","E07000149","Mid-2019",8321
"Population","5-9","E07000149","Mid-2020",8338
"Population","5-9","E07000200","Mid-2019",4978
"Population","5-9","E07000200","Mid-2020",4908
"Population","5-9","E07000244","Mid-2019",13528
"Population","5-9","E07000244","Mid-2020",13335
"Population","5-9","E07000202","Mid-2019",9091
"Population","5-9","E07000202","Mid-2020",9003
"Population","5-9","E07000203","Mid-2019",5618
"Population","5-9","E07000203","Mid-2020",5504
"Population","5-9","E07000245","Mid-2019",11678
"Population","5-9","E07000245","Mid-2020",11235
"Population","5-9","E09000007","Mid-2019",15902
"Population","5-9","E09000007","Mid-2020",16334
"Population","5-9","E09000001","Mid-2019",544
"Population","5-9","E09000001","Mid-2020",646
"Population","5-9","E09000012","Mid-2019",18472
"Population","5-9","E09000012","Mid-2020",18589
"Population","5-9","E09000013","Mid-2019",11313
"Population","5-9","E09000013","Mid-2020",11105
"Population","5-9","E09000014","Mid-2019",17115
"Population","5-9","E09000014","Mid-2020",17086
"Population","5-9","E09000019","Mid-2019",12542
"Population","5-9","E09000019","Mid-2020",12666
"Population","5-9","E09000020","Mid-2019",8674
"Population","5-9","E09000020","Mid-2020",8796
"Population","5-9","E09000022","Mid-2019",18125
"Population","5-9","E09000022","Mid-2020",17981
"Population","5-9","E09000023","Mid-2019",20459
"Population","5-9","E09000023","Mid-2020",20239
"Population","5-9","E09000025","Mid-2019",25495
"Population","5-9","E09000025","Mid-2020",26097
"Population","5-9","E09000028","Mid-2019",19888
"Population","5-9","E09000028","Mid-2020",20208
"Population","5-9","E09000030","Mid-2019",21597
"Population","5-9","E09000030","Mid-2020",22212
"Population","5-9","E09000032","Mid-2019",19846
"Population","5-9","E09000032","Mid-2020",20063
"Population","5-9","E09000033","Mid-2019",15244
"Population","5-9","E09000033","Mid-2020",15597
"Population","5-9","E09000002","Mid-2019",19137
"Population","5-9","E09000002","Mid-2020",19042
"Population","5-9","E09000003","Mid-2019",27799
"Population","5-9","E09000003","Mid-2020",27699
"Population","5-9","E09000004","Mid-2019",16609
"Population","5-9","E09000004","Mid-2020",16759
"Population","5-9","E09000005","Mid-2019",22741
"Population","5-9","E09000005","Mid-2020",22934
"Population","5-9","E09000006","Mid-2019",22163
"Population","5-9","E09000006","Mid-2020",22041
"Population","5-9","E09000008","Mid-2019",27271
"Population","5-9","E09000008","Mid-2020",26998
"Population","5-9","E09000009","Mid-2019",24736
"Population","5-9","E09000009","Mid-2020",24561
"Population","5-9","E09000010","Mid-2019",24671
"Population","5-9","E09000010","Mid-2020",24519
"Population","5-9","E09000011","Mid-2019",20493
"Population","5-9","E09000011","Mid-2020",20682
"Population","5-9","E09000015","Mid-2019",17137
"Population","5-9","E09000015","Mid-2020",17429
"Population","5-9","E09000016","Mid-2019",16824
"Population","5-9","E09000016","Mid-2020",17251
"Population","5-9","E09000017","Mid-2019",22126
"Population","5-9","E09000017","Mid-2020",22455
"Population","5-9","E09000018","Mid-2019",19895
"Population","5-9","E09000018","Mid-2020",19955
"Population","5-9","E09000021","Mid-2019",11959
"Population","5-9","E09000021","Mid-2020",12116
"Population","5-9","E09000024","Mid-2019",14423
"Population","5-9","E09000024","Mid-2020",14340
"Population","5-9","E09000026","Mid-2019",21591
"Population","5-9","E09000026","Mid-2020",21544
"Population","5-9","E09000027","Mid-2019",14102
"Population","5-9","E09000027","Mid-2020",13736
"Population","5-9","E09000029","Mid-2019",14580
"Population","5-9","E09000029","Mid-2020",14806
"Population","5-9","E09000031","Mid-2019",19519
"Population","5-9","E09000031","Mid-2020",19847
"Population","5-9","E06000036","Mid-2019",8236
"Population","5-9","E06000036","Mid-2020",8139
"Population","5-9","E06000043","Mid-2019",14438
"Population","5-9","E06000043","Mid-2020",14446
"Population","5-9","E06000060","Mid-2019",36999
"Population","5-9","E06000060","Mid-2020",37013
"Population","5-9","E06000046","Mid-2019",7172
"Population","5-9","E06000046","Mid-2020",7232
"Population","5-9","E06000035","Mid-2019",19107
"Population","5-9","E06000035","Mid-2020",19186
"Population","5-9","E06000042","Mid-2019",21097
"Population","5-9","E06000042","Mid-2020",20962
"Population","5-9","E06000044","Mid-2019",12996
"Population","5-9","E06000044","Mid-2020",12902
"Population","5-9","E06000038","Mid-2019",11135
"Population","5-9","E06000038","Mid-2020",11059
"Population","5-9","E06000039","Mid-2019",13065
"Population","5-9","E06000039","Mid-2020",13070
"Population","5-9","E06000045","Mid-2019",15600
"Population","5-9","E06000045","Mid-2020",15791
"Population","5-9","E06000037","Mid-2019",10255
"Population","5-9","E06000037","Mid-2020",10055
"Population","5-9","E06000040","Mid-2019",9755
"Population","5-9","E06000040","Mid-2020",9554
"Population","5-9","E06000041","Mid-2019",12350
"Population","5-9","E06000041","Mid-2020",12380
"Population","5-9","E07000061","Mid-2019",6003
"Population","5-9","E07000061","Mid-2020",6006
"Population","5-9","E07000062","Mid-2019",5634
"Population","5-9","E07000062","Mid-2020",5635
"Population","5-9","E07000063","Mid-2019",5758
"Population","5-9","E07000063","Mid-2020",5605
"Population","5-9","E07000064","Mid-2019",4788
"Population","5-9","E07000064","Mid-2020",4711
"Population","5-9","E07000065","Mid-2019",8863
"Population","5-9","E07000065","Mid-2020",8868
"Population","5-9","E07000084","Mid-2019",12104
"Population","5-9","E07000084","Mid-2020",11963
"Population","5-9","E07000085","Mid-2019",7225
"Population","5-9","E07000085","Mid-2020",7167
"Population","5-9","E07000086","Mid-2019",8503
"Population","5-9","E07000086","Mid-2020",8487
"Population","5-9","E07000087","Mid-2019",6446
"Population","5-9","E07000087","Mid-2020",6388
"Population","5-9","E07000088","Mid-2019",5050
"Population","5-9","E07000088","Mid-2020",4864
"Population","5-9","E07000089","Mid-2019",6416
"Population","5-9","E07000089","Mid-2020",6353
"Population","5-9","E07000090","Mid-2019",7215
"Population","5-9","E07000090","Mid-2020",7140
"Population","5-9","E07000091","Mid-2019",9337
"Population","5-9","E07000091","Mid-2020",9221
"Population","5-9","E07000092","Mid-2019",6070
"Population","5-9","E07000092","Mid-2020",6182
"Population","5-9","E07000093","Mid-2019",7874
"Population","5-9","E07000093","Mid-2020",7919
"Population","5-9","E07000094","Mid-2019",7578
"Population","5-9","E07000094","Mid-2020",7574
"Population","5-9","E07000105","Mid-2019",8773
"Population","5-9","E07000105","Mid-2020",8841
"Population","5-9","E07000106","Mid-2019",8592
"Population","5-9","E07000106","Mid-2020",8542
"Population","5-9","E07000107","Mid-2019",8201
"Population","5-9","E07000107","Mid-2020",8357
"Population","5-9","E07000108","Mid-2019",6673
"Population","5-9","E07000108","Mid-2020",6682
"Population","5-9","E07000112","Mid-2019",6414
"Population","5-9","E07000112","Mid-2020",6237
"Population","5-9","E07000109","Mid-2019",7487
"Population","5-9","E07000109","Mid-2020",7454
"Population","5-9","E07000110","Mid-2019",11073
"Population","5-9","E07000110","Mid-2020",11417
"Population","5-9","E07000111","Mid-2019",8094
"Population","5-9","E07000111","Mid-2020",8096
"Population","5-9","E07000113","Mid-2019",10055
"Population","5-9","E07000113","Mid-2020",10004
"Population","5-9","E07000114","Mid-2019",8759
"Population","5-9","E07000114","Mid-2020",8688
"Population","5-9","E07000115","Mid-2019",8688
"Population","5-9","E07000115","Mid-2020",8600
"Population","5-9","E07000116","Mid-2019",7623
"Population","5-9","E07000116","Mid-2020",7523
"Population","5-9","E07000177","Mid-2019",9681
"Population","5-9","E07000177","Mid-2020",9713
"Population","5-9","E07000178","Mid-2019",8848
"Population","5-9","E07000178","Mid-2020",8870
"Population","5-9","E07000179","Mid-2019",8981
"Population","5-9","E07000179","Mid-2020",9028
"Population","5-9","E07000180","Mid-2019",8489
"Population","5-9","E07000180","Mid-2020",8660
"Population","5-9","E07000181","Mid-2019",6917
"Population","5-9","E07000181","Mid-2020",6864
"Population","5-9","E07000207","Mid-2019",10559
"Population","5-9","E07000207","Mid-2020",10391
"Population","5-9","E07000208","Mid-2019",5538
"Population","5-9","E07000208","Mid-2020",5610
"Population","5-9","E07000209","Mid-2019",8692
"Population","5-9","E07000209","Mid-2020",8514
"Population","5-9","E07000210","Mid-2019",5006
"Population","5-9","E07000210","Mid-2020",4917
"Population","5-9","E07000211","Mid-2019",10198
"Population","5-9","E07000211","Mid-2020",10247
"Population","5-9","E07000212","Mid-2019",4974
"Population","5-9","E07000212","Mid-2020",5099
"Population","5-9","E07000213","Mid-2019",6372
"Population","5-9","E07000213","Mid-2020",6459
"Population","5-9","E07000214","Mid-2019",5577
"Population","5-9","E07000214","Mid-2020",5542
"Population","5-9","E07000215","Mid-2019",5494
"Population","5-9","E07000215","Mid-2020",5493
"Population","5-9","E07000216","Mid-2019",8150
"Population","5-9","E07000216","Mid-2020",8075
"Population","5-9","E07000217","Mid-2019",7226
"Population","5-9","E07000217","Mid-2020",7060
"Population","5-9","E07000223","Mid-2019",4064
"Population","5-9","E07000223","Mid-2020",4074
"Population","5-9","E07000224","Mid-2019",8588
"Population","5-9","E07000224","Mid-2020",8582
"Population","5-9","E07000225","Mid-2019",6592
"Population","5-9","E07000225","Mid-2020",6710
"Population","5-9","E07000226","Mid-2019",8325
"Population","5-9","E07000226","Mid-2020",8220
"Population","5-9","E07000227","Mid-2019",8382
"Population","5-9","E07000227","Mid-2020",8333
"Population","5-9","E07000228","Mid-2019",9905
"Population","5-9","E07000228","Mid-2020",9739
"Population","5-9","E07000229","Mid-2019",6436
"Population","5-9","E07000229","Mid-2020",6421
"Population","5-9","E06000022","Mid-2019",10562
"Population","5-9","E06000022","Mid-2020",10628
"Population","5-9","E06000058","Mid-2019",22609
"Population","5-9","E06000058","Mid-2020",22673
"Population","5-9","E06000023","Mid-2019",28160
"Population","5-9","E06000023","Mid-2020",28043
"Population","5-9","E06000052","Mid-2019",32157
"Population","5-9","E06000052","Mid-2020",32354
"Population","5-9","E06000059","Mid-2019",19362
"Population","5-9","E06000059","Mid-2020",19083
"Population","5-9","E06000053","Mid-2019",114
"Population","5-9","E06000053","Mid-2020",120
"Population","5-9","E06000024","Mid-2019",13030
"Population","5-9","E06000024","Mid-2020",12910
"Population","5-9","E06000026","Mid-2019",15996
"Population","5-9","E06000026","Mid-2020",16096
"Population","5-9","E06000025","Mid-2019",17440
"Population","5-9","E06000025","Mid-2020",17402
"Population","5-9","E06000030","Mid-2019",15229
"Population","5-9","E06000030","Mid-2020",15357
"Population","5-9","E06000027","Mid-2019",7669
"Population","5-9","E06000027","Mid-2020",7616
"Population","5-9","E06000054","Mid-2019",31232
"Population","5-9","E06000054","Mid-2020",30780
"Population","5-9","E07000040","Mid-2019",7734
"Population","5-9","E07000040","Mid-2020",7697
"Population","5-9","E07000041","Mid-2019",6739
"Population","5-9","E07000041","Mid-2020",6761
"Population","5-9","E07000042","Mid-2019",4908
"Population","5-9","E07000042","Mid-2020",4875
"Population","5-9","E07000043","Mid-2019",5610
"Population","5-9","E07000043","Mid-2020",5613
"Population","5-9","E07000044","Mid-2019",4557
"Population","5-9","E07000044","Mid-2020",4524
"Population","5-9","E07000045","Mid-2019",7234
"Population","5-9","E07000045","Mid-2020",7265
"Population","5-9","E07000046","Mid-2019",3713
"Population","5-9","E07000046","Mid-2020",3647
"Population","5-9","E07000047","Mid-2019",2870
"Population","5-9","E07000047","Mid-2020",2851
"Population","5-9","E07000078","Mid-2019",6587
"Population","5-9","E07000078","Mid-2020",6621
"Population","5-9","E07000079","Mid-2019",4771
"Population","5-9","E07000079","Mid-2020",4727
"Population","5-9","E07000080","Mid-2019",4659
"Population","5-9","E07000080","Mid-2020",4568
