Stat-Xplore

"Population Estimates"
"National - Regional - LAs by Year by Age"
"Counting: Population"

Filters:
"Default Summation","Population"
"Age","15"

"Measures","Age","National - Regional - LAs","Year","Count",
"Population","15","E09000009","Mid-2019",3815
"Population","15","E09000009","Mid-2020",4007
"Population","15","E09000010","Mid-2019",4221
"Population","15","E09000010","Mid-2020",4410
"Population","15","E09000011","Mid-2019",3029
"Population","15","E09000011","Mid-2020",3328
"Population","15","E09000015","Mid-2019",3098
"Population","15","E09000015","Mid-2020",2999
"Population","15","E09000016","Mid-2019",2902
"Population","15","E09000016","Mid-2020",3071
"Population","15","E09000017","Mid-2019",3514
"Population","15","E09000017","Mid-2020",3730
"Population","15","E09000018","Mid-2019",2874
"Population","15","E09000018","Mid-2020",3080
"Population","15","E09000021","Mid-2019",1975
"Population","15","E09000021","Mid-2020",1976
"Population","15","E09000024","Mid-2019",2185
"Population","15","E09000024","Mid-2020",2271
"Population","15","E09000026","Mid-2019",3899
"Population","15","E09000026","Mid-2020",3897
"Population","15","E09000027","Mid-2019",2196
"Population","15","E09000027","Mid-2020",2293
"Population","15","E09000029","Mid-2019",2438
"Population","15","E09000029","Mid-2020",2440
"Population","15","E09000031","Mid-2019",3035
"Population","15","E09000031","Mid-2020",3060
"Population","15","E06000036","Mid-2019",1591
"Population","15","E06000036","Mid-2020",1670
"Population","15","E06000043","Mid-2019",2765
"Population","15","E06000043","Mid-2020",2707
"Population","15","E06000060","Mid-2019",6840
"Population","15","E06000060","Mid-2020",6925
"Population","15","E06000046","Mid-2019",1421
"Population","15","E06000046","Mid-2020",1456
"Population","15","E06000035","Mid-2019",3356
"Population","15","E06000035","Mid-2020",3355
"Population","15","E06000042","Mid-2019",3357
"Population","15","E06000042","Mid-2020",3370
"Population","15","E06000044","Mid-2019",2289
"Population","15","E06000044","Mid-2020",2180
"Population","15","E06000038","Mid-2019",1646
"Population","15","E06000038","Mid-2020",1690
"Population","15","E06000039","Mid-2019",1950
"Population","15","E06000039","Mid-2020",2078
"Population","15","E06000045","Mid-2019",2396
"Population","15","E06000045","Mid-2020",2415
"Population","15","E06000037","Mid-2019",2106
"Population","15","E06000037","Mid-2020",2028
"Population","15","E06000040","Mid-2019",2141
"Population","15","E06000040","Mid-2020",2091
"Population","15","E06000041","Mid-2019",2170
"Population","15","E06000041","Mid-2020",2236
"Population","15","E07000061","Mid-2019",1134
"Population","15","E07000061","Mid-2020",1096
"Population","15","E07000062","Mid-2019",992
"Population","15","E07000062","Mid-2020",1011
"Population","15","E07000063","Mid-2019",1164
"Population","15","E07000063","Mid-2020",1192
"Population","15","E07000064","Mid-2019",896
"Population","15","E07000064","Mid-2020",882
"Population","15","E07000065","Mid-2019",1824
"Population","15","E07000065","Mid-2020",1789
"Population","15","E07000084","Mid-2019",1881
"Population","15","E07000084","Mid-2020",1911
"Population","15","E07000085","Mid-2019",1506
"Population","15","E07000085","Mid-2020",1512
"Population","15","E07000086","Mid-2019",1549
"Population","15","E07000086","Mid-2020",1506
